"Customer ID","Name","Email Address","Age","Location","Income","Occupation","Laptop Brands","Price","Frequency of Use","Purpose","Previous Brands Owned","Satisfaction Rating","Tech Knowledge Level","Cart Abandonment"
71177077,"Michael Campbell","teresawilliams@example.com",41,"Big City",65527,"Unemployed/Unskilled","Dell",478.40237826782686,"Daily","Work","Three.",5,"Intermediate","No"
56222582,"Jesse Daniel","dalton89@example.net",18,"Midsize-City",35814,"Management/self-employed/highly qualified employee/officer","Apple",1120.1993251416798,"Weekly","Gaming","Approach above.",2,"Intermediate","No"
73748206,"Amy Wyatt","newtonethan@example.org",26,"Midsize-City",50748,"Skilled Employee/official","Dell",1787.3018290048694,"Daily","Entertainment","Sea recent.",2,"Intermediate","No"
57088927,"Thomas Galloway","sdaniel@example.org",28,"Big City",145416,"Skilled Employee/official","Dell",1294.9292390841435,"Daily","Entertainment","Land rise.",4,"Expert","No"
17877527,"Kayla Howard","christine46@example.net",61,"Big City",269823,"Management/self-employed/highly qualified employee/officer","Lenovo",377.8926411851387,"Weekly","Gaming","Very able.",3,"Expert","Yes"
19398160,"Kevin Barton","bradleymalone@example.org",30,"Midsize-City",37199,"Management/self-employed/highly qualified employee/officer","Apple",684.950851139149,"Weekly","Work","Ten require.",4,"Intermediate","No"
14003663,"Ross Patterson","isabelbaker@example.com",30,"Midsize-City",65700,"Skilled Employee/official","Lenovo",983.0493557154259,"Rarely","Gaming","Type defense.",4,"Advanced","No"
50136382,"Timothy Whitaker","cwiley@example.org",63,"Big City",51272,"Skilled Employee/official","Lenovo",333.04920112546415,"Daily","Work","Pay.",2,"Intermediate","Yes"
91634605,"Michael Simmons","sandra68@example.net",31,"Small City",41710,"Unemployed/Unskilled","Apple",559.2227000728517,"Daily","Work","Father.",3,"Intermediate","Yes"
36146930,"Douglas White","btownsend@example.org",35,"Small City",36821,"Unemployed/Unskilled","HP",1456.6023970493393,"Weekly","Entertainment","Nothing show.",4,"Intermediate","No"
62288918,"Denise Gibbs","andrew34@example.org",21,"Big City",221726,"Skilled Employee/official","Asus",1375.3572632968187,"Rarely","Gaming","Tough result.",3,"Advanced","Yes"
34108921,"Brian Martinez","xbullock@example.com",56,"Small City",48149,"Unemployed/Unskilled","Acer",1807.3603185141162,"Rarely","Gaming","Magazine.",2,"Intermediate","Yes"
72274937,"Laurie Bass","vasquezamy@example.com",24,"Big City",69485,"Management/self-employed/highly qualified employee/officer","Lenovo",1685.1562932923582,"Weekly","Gaming","Nature.",4,"Advanced","No"
53766242,"Amy Willis","crystalross@example.org",61,"Midsize-City",41087,"Unemployed/Unskilled","Acer",1648.4369772656903,"Weekly","Gaming","Available want.",1,"Beginner","Yes"
26840968,"Brianna Garcia","umoss@example.org",24,"Midsize-City",50212,"Skilled Employee/official","Dell",1136.9690616507812,"Weekly","Work","North.",5,"Advanced","No"
45081016,"Robert Garcia","evan27@example.org",64,"Small City",46805,"Skilled Employee/official","Acer",1385.4805198597967,"Weekly","Gaming","Tell.",2,"Beginner","Yes"
71043792,"Michael Gonzalez","garcialinda@example.org",61,"Big City",64507,"Management/self-employed/highly qualified employee/officer","Acer",633.7210039837114,"Rarely","Entertainment","Become practice.",1,"Advanced","No"
59527915,"Paul Cook","lori00@example.org",57,"Big City",147877,"Unemployed/Unskilled","Asus",586.9850138482358,"Weekly","Work","Budget third.",4,"Advanced","No"
40660778,"Nathan Jones","lblanchard@example.net",32,"Big City",253679,"Management/self-employed/highly qualified employee/officer","Apple",456.36446111474174,"Daily","Work","Maybe.",5,"Advanced","No"
86602015,"Gloria Cohen","joshua45@example.net",25,"Midsize-City",85283,"Unemployed/Unskilled","Dell",1606.4832149209426,"Weekly","Work","Offer center.",3,"Intermediate","Yes"
48581134,"Brenda Cooper","lbaker@example.org",68,"Small City",36115,"Unemployed/Unskilled","Apple",709.4713429040636,"Rarely","Gaming","Field.",2,"Intermediate","No"
14507212,"Heather Gray","thomasmelton@example.net",19,"Big City",103310,"Skilled Employee/official","Acer",507.59717406793266,"Weekly","Entertainment","Themselves general.",5,"Expert","No"
33454301,"Michael Collins","xbailey@example.org",59,"Midsize-City",65681,"Skilled Employee/official","Apple",1779.9500713457107,"Rarely","Entertainment","Ball author.",5,"Advanced","No"
23506310,"Jeffrey Hernandez","ufrederick@example.net",39,"Small City",47541,"Skilled Employee/official","Apple",431.6734827511974,"Weekly","Gaming","Local.",5,"Intermediate","No"
15161276,"Christopher Houston","jamiewilliams@example.com",68,"Big City",52643,"Unemployed/Unskilled","Acer",1581.8830496279973,"Weekly","Work","Military.",4,"Advanced","No"
19552708,"Angel Carroll","wanda50@example.org",42,"Midsize-City",43795,"Unemployed/Unskilled","Dell",1089.7973290121136,"Daily","Entertainment","Third.",4,"Beginner","No"
59292037,"Matthew Webster","debrashepard@example.org",41,"Small City",36960,"Skilled Employee/official","Dell",411.2084132537799,"Daily","Entertainment","Structure kind.",4,"Intermediate","No"
24590761,"Mary Shaw","rhondajackson@example.com",19,"Midsize-City",57636,"Skilled Employee/official","Acer",1405.826590430384,"Daily","Work","Also.",3,"Advanced","Yes"
63780402,"Joshua Baker","davenportmarissa@example.org",36,"Big City",61300,"Unemployed/Unskilled","Acer",1578.8164232562838,"Rarely","Gaming","During.",2,"Advanced","Yes"
74365529,"Jessica Estrada","nicholashart@example.com",52,"Midsize-City",50523,"Management/self-employed/highly qualified employee/officer","Dell",540.4146582887693,"Rarely","Gaming","Ahead.",3,"Intermediate","Yes"
71273209,"Lindsey Hogan","escobarmichael@example.com",68,"Midsize-City",63878,"Skilled Employee/official","Lenovo",465.85342462919994,"Weekly","Work","Group.",5,"Intermediate","No"
59986378,"Kevin Williams","scott37@example.org",62,"Small City",44389,"Management/self-employed/highly qualified employee/officer","Dell",1338.4271674272336,"Weekly","Work","Ground Republican.",4,"Intermediate","No"
15275988,"Adam Davis","wangmalik@example.net",46,"Big City",55694,"Unemployed/Unskilled","Lenovo",1286.9575048374518,"Weekly","Work","View.",4,"Intermediate","No"
72336623,"Christian Bartlett","karadaniels@example.com",55,"Small City",36845,"Unemployed/Unskilled","HP",1786.2689527468528,"Daily","Work","Development audience.",4,"Intermediate","No"
41301348,"Chad Cain","vmckenzie@example.net",62,"Midsize-City",44197,"Skilled Employee/official","Dell",1605.637336257602,"Daily","Entertainment","Force bit.",1,"Intermediate","No"
15559533,"Sharon Jones","alexis82@example.org",46,"Big City",176148,"Unemployed/Unskilled","Dell",382.7507609518657,"Weekly","Entertainment","Glass trial.",4,"Expert","No"
15875363,"Natalie Clark","michael33@example.net",36,"Big City",160827,"Unemployed/Unskilled","Asus",1336.0035815465926,"Weekly","Gaming","Forget true.",5,"Expert","No"
83295870,"John Moore","eroberts@example.com",25,"Big City",264803,"Unemployed/Unskilled","HP",1532.6426134741143,"Daily","Entertainment","Same employee.",2,"Advanced","Yes"
60869390,"Dawn Murray","jamescompton@example.net",36,"Big City",144115,"Skilled Employee/official","Apple",620.8946106494557,"Weekly","Gaming","Identify.",3,"Expert","Yes"
20532298,"Shane Koch","jeffrey25@example.org",27,"Small City",44836,"Unemployed/Unskilled","Asus",1616.0020687483905,"Weekly","Work","Church thought.",2,"Intermediate","Yes"
66964193,"Nathan Benson","victoriahall@example.com",69,"Midsize-City",56726,"Unemployed/Unskilled","Acer",1616.635617485177,"Daily","Work","Per those.",2,"Advanced","No"
40501238,"Patricia Campos","lauracarter@example.net",68,"Midsize-City",41742,"Skilled Employee/official","Dell",1941.5936462567684,"Weekly","Work","After now.",1,"Beginner","Yes"
85841113,"Spencer Kaufman","oroberson@example.org",63,"Midsize-City",39773,"Management/self-employed/highly qualified employee/officer","HP",484.35494968045055,"Daily","Entertainment","Once.",1,"Intermediate","Yes"
33723609,"Elizabeth Harris","woodjerome@example.com",67,"Midsize-City",67621,"Unemployed/Unskilled","Asus",656.8778481396909,"Weekly","Work","Car.",1,"Intermediate","No"
78055064,"Pamela Lawrence","alijames@example.net",21,"Small City",40981,"Skilled Employee/official","Apple",1696.123377149308,"Rarely","Gaming","Significant.",5,"Intermediate","No"
40081794,"Ryan Davies","walkertimothy@example.net",56,"Small City",36368,"Unemployed/Unskilled","Apple",1207.6373244663125,"Weekly","Work","Wide.",4,"Beginner","No"
57955482,"Megan Moore","kramercarl@example.org",52,"Small City",42086,"Management/self-employed/highly qualified employee/officer","Apple",1393.6335174880624,"Daily","Entertainment","Campaign throw.",1,"Beginner","Yes"
79975561,"Steven Mitchell","heatherrowe@example.net",31,"Midsize-City",41790,"Skilled Employee/official","Dell",1092.124769028024,"Weekly","Gaming","As.",5,"Beginner","No"
15956261,"Micheal Thomas","jennifertran@example.org",64,"Small City",40480,"Skilled Employee/official","Lenovo",1639.8785253845904,"Weekly","Gaming","Case section.",4,"Beginner","No"
69250493,"Michael Carr","erin40@example.net",59,"Big City",211760,"Skilled Employee/official","Apple",329.41930805714946,"Daily","Work","Great mean.",3,"Expert","No"
58860050,"Victoria Cooper","garymahoney@example.org",24,"Midsize-City",37684,"Management/self-employed/highly qualified employee/officer","Apple",678.1706363886009,"Rarely","Entertainment","Structure upon.",4,"Beginner","No"
62073018,"Jaime Griffin","apope@example.org",26,"Midsize-City",37075,"Skilled Employee/official","Asus",1876.0737918051273,"Weekly","Work","Call charge.",4,"Beginner","No"
41748521,"Anita Jenkins","rmartin@example.net",56,"Big City",287247,"Management/self-employed/highly qualified employee/officer","Dell",1808.9182827322209,"Rarely","Gaming","Machine back.",1,"Advanced","No"
38432670,"Gregory Davis","acummings@example.com",45,"Midsize-City",50602,"Management/self-employed/highly qualified employee/officer","Asus",1435.3896396970008,"Daily","Work","Field.",1,"Advanced","Yes"
87026285,"Melissa Hall","smithdavid@example.com",35,"Small City",36403,"Management/self-employed/highly qualified employee/officer","Asus",316.1276078059629,"Weekly","Entertainment","Hundred animal.",5,"Beginner","No"
89732765,"Daniel Sullivan","walter14@example.com",30,"Big City",55063,"Management/self-employed/highly qualified employee/officer","Apple",661.1423843052703,"Rarely","Entertainment","Support ok.",4,"Advanced","No"
50079399,"Mark Wheeler","macdonaldbarbara@example.net",23,"Small City",48213,"Unemployed/Unskilled","Lenovo",1834.0592450180707,"Weekly","Gaming","Play surface.",3,"Beginner","No"
90695562,"Pamela Lewis","mary36@example.net",68,"Midsize-City",46710,"Unemployed/Unskilled","Acer",586.0626145955298,"Rarely","Entertainment","Usually PM.",4,"Beginner","No"
99159603,"Jody Nielsen","donaldanderson@example.com",36,"Big City",228635,"Management/self-employed/highly qualified employee/officer","Apple",670.8383234360308,"Rarely","Gaming","At.",3,"Advanced","No"
22460770,"Emily Hernandez","natasha47@example.net",33,"Midsize-City",42375,"Skilled Employee/official","Lenovo",933.0167372246237,"Weekly","Gaming","Fight.",2,"Beginner","Yes"
39581071,"Cory Cooper","mark54@example.org",42,"Big City",226215,"Management/self-employed/highly qualified employee/officer","Lenovo",1174.4382022892978,"Weekly","Entertainment","Hospital left.",2,"Expert","No"
60449848,"Sarah Hess","bryantsheri@example.org",41,"Midsize-City",38395,"Unemployed/Unskilled","Asus",1219.9878246538851,"Rarely","Gaming","Laugh.",2,"Intermediate","No"
27112988,"Jennifer Roach","lindsey08@example.com",33,"Small City",35791,"Skilled Employee/official","HP",395.3150806690575,"Rarely","Gaming","Prevent along.",2,"Beginner","Yes"
20160195,"Christopher Wilson","tboyd@example.org",20,"Midsize-City",83475,"Management/self-employed/highly qualified employee/officer","Lenovo",1645.6225112586253,"Weekly","Entertainment","Officer letter.",2,"Intermediate","No"
19996174,"Greg Hoover","johnsonjeremy@example.com",59,"Midsize-City",38884,"Management/self-employed/highly qualified employee/officer","HP",574.9627095748724,"Weekly","Work","Seem.",3,"Beginner","No"
39294534,"Christina Green","teresa56@example.org",42,"Midsize-City",44786,"Unemployed/Unskilled","Acer",1330.3571494471262,"Rarely","Gaming","Might fish.",4,"Intermediate","No"
80657963,"Dr. Patrick Davidson","newmankrystal@example.com",25,"Big City",199942,"Management/self-employed/highly qualified employee/officer","Apple",1694.6991206898408,"Daily","Work","Now huge.",1,"Advanced","Yes"
96290683,"Cynthia Johnston","allison97@example.com",58,"Big City",67136,"Skilled Employee/official","HP",682.9934005179548,"Rarely","Entertainment","Themselves human.",2,"Intermediate","No"
46951468,"Ernest Johnson","kimangela@example.net",44,"Big City",177803,"Unemployed/Unskilled","Lenovo",1976.825813057702,"Weekly","Work","My.",2,"Advanced","Yes"
95033638,"Carl Booth","tonytucker@example.com",59,"Midsize-City",49965,"Unemployed/Unskilled","Acer",829.3017988166276,"Weekly","Gaming","Two.",4,"Beginner","No"
95664579,"Michael Ward","vnorman@example.com",36,"Midsize-City",42366,"Unemployed/Unskilled","Dell",1978.0317188687172,"Weekly","Work","Investment national.",3,"Intermediate","No"
47573121,"Douglas Ortiz","amanda25@example.net",21,"Midsize-City",40379,"Management/self-employed/highly qualified employee/officer","HP",583.6885087098717,"Daily","Work","Film.",3,"Intermediate","No"
70964406,"Victoria Nguyen","robinsonnicholas@example.net",23,"Big City",62667,"Management/self-employed/highly qualified employee/officer","Asus",1675.9636169390799,"Weekly","Work","Sign.",3,"Advanced","Yes"
14500215,"Chris Fitzpatrick","benjaminchapman@example.net",61,"Big City",50086,"Unemployed/Unskilled","Apple",1936.7461081350964,"Daily","Work","Laugh.",2,"Intermediate","Yes"
60647364,"Terry Jones","hbarker@example.com",68,"Midsize-City",49204,"Skilled Employee/official","Dell",1363.5623231320435,"Daily","Entertainment","Sense example.",2,"Intermediate","Yes"
24033949,"Zachary Reed","whitesara@example.com",62,"Small City",38687,"Skilled Employee/official","Asus",1957.7895392721784,"Weekly","Work","Physical theory.",1,"Beginner","No"
84955314,"Claire White","boyerjack@example.net",49,"Midsize-City",38819,"Management/self-employed/highly qualified employee/officer","Lenovo",803.5131617957977,"Daily","Work","Floor something.",2,"Beginner","No"
13173180,"Nicole West","jessica22@example.com",21,"Midsize-City",44164,"Unemployed/Unskilled","Acer",1141.0312113176255,"Weekly","Gaming","Although speak.",3,"Intermediate","No"
18308617,"Justin Perry MD","duransamantha@example.net",66,"Big City",54832,"Management/self-employed/highly qualified employee/officer","Apple",1213.4473164605183,"Rarely","Gaming","Ten.",4,"Advanced","No"
97190029,"Spencer Curry","moraleseric@example.org",59,"Big City",147702,"Unemployed/Unskilled","Asus",1986.4912391669332,"Weekly","Gaming","Institution produce.",3,"Expert","No"
83788734,"Alexandra Gray","dchristensen@example.net",18,"Big City",292593,"Management/self-employed/highly qualified employee/officer","Apple",950.9295561707611,"Rarely","Entertainment","Tv writer.",1,"Advanced","No"
39659053,"William Roman","frobinson@example.org",29,"Small City",40003,"Unemployed/Unskilled","Asus",903.535725460965,"Weekly","Work","By even.",4,"Intermediate","No"
71696244,"Melissa Johnson MD","nancypacheco@example.net",38,"Small City",47907,"Unemployed/Unskilled","Acer",788.9743135119083,"Daily","Entertainment","Environment cultural.",4,"Intermediate","No"
29629456,"Jeremiah Peters","ellisvalerie@example.com",44,"Big City",125804,"Skilled Employee/official","Asus",630.7597402797433,"Daily","Entertainment","Notice.",1,"Expert","Yes"
24397206,"Denise Lawrence","bradydiane@example.org",43,"Big City",65367,"Management/self-employed/highly qualified employee/officer","Acer",316.41243462947125,"Daily","Work","News piece.",2,"Intermediate","No"
20067021,"Brianna Hubbard","gina94@example.net",69,"Small City",40404,"Management/self-employed/highly qualified employee/officer","Acer",1038.2191325474573,"Rarely","Gaming","Bring.",1,"Beginner","Yes"
74466699,"Timothy Jackson","josephjuan@example.com",43,"Big City",268683,"Unemployed/Unskilled","Dell",1508.3015959203944,"Rarely","Entertainment","Fine.",5,"Advanced","No"
30006205,"Casey Perez","lambjohn@example.com",25,"Midsize-City",51650,"Unemployed/Unskilled","Apple",992.7025574159442,"Weekly","Work","Hotel assume.",5,"Advanced","No"
81044820,"Derek Ramsey","haley43@example.net",40,"Big City",229745,"Skilled Employee/official","Lenovo",1471.51586646113,"Rarely","Entertainment","Last herself.",4,"Advanced","No"
43424208,"Christina Mccullough","jessica79@example.net",25,"Midsize-City",35533,"Management/self-employed/highly qualified employee/officer","Apple",526.3300126700913,"Weekly","Work","Color apply.",2,"Intermediate","Yes"
83750449,"Vicki Lane","tcoleman@example.com",56,"Small City",49999,"Management/self-employed/highly qualified employee/officer","Dell",1642.2176351432686,"Rarely","Gaming","Special artist.",4,"Beginner","No"
91056405,"Jessica Wolf","carloshowell@example.net",22,"Big City",175729,"Skilled Employee/official","Acer",1180.3820062821137,"Daily","Work","Church family.",3,"Expert","Yes"
27186416,"Christopher Hopkins","pjones@example.net",55,"Big City",247242,"Management/self-employed/highly qualified employee/officer","Apple",930.7061044665794,"Daily","Entertainment","Time.",2,"Advanced","No"
76759034,"Nicholas Garcia","robertfuentes@example.org",30,"Big City",282240,"Management/self-employed/highly qualified employee/officer","Lenovo",1972.6235959666797,"Rarely","Entertainment","Expert.",1,"Advanced","No"
92699772,"Aaron Hanson","mclaughlinpamela@example.net",66,"Big City",148143,"Unemployed/Unskilled","Acer",1801.368319958813,"Weekly","Gaming","Hard quite.",4,"Advanced","No"
72218202,"Jennifer Williams","youngchristine@example.com",51,"Midsize-City",67435,"Unemployed/Unskilled","Asus",507.3299509125237,"Daily","Work","Relationship.",2,"Intermediate","No"
47831614,"Crystal Carr","houstondakota@example.com",69,"Big City",181167,"Management/self-employed/highly qualified employee/officer","HP",763.4192508893941,"Daily","Work","Response.",5,"Expert","No"
80520560,"Steven Richards","martinezantonio@example.org",69,"Small City",42184,"Skilled Employee/official","Apple",1840.0437404830539,"Weekly","Work","Born huge.",1,"Beginner","No"
76033697,"Michele Pham","marvinpena@example.com",48,"Big City",61948,"Skilled Employee/official","Apple",1511.0253009035348,"Daily","Work","Foreign.",5,"Advanced","No"
65563987,"Russell Coleman","ldixon@example.org",62,"Midsize-City",43421,"Skilled Employee/official","Dell",617.8247667889834,"Weekly","Work","Responsibility.",3,"Beginner","No"
28727280,"Diana Martin","jill52@example.com",37,"Big City",149914,"Management/self-employed/highly qualified employee/officer","Dell",1843.906449922219,"Weekly","Gaming","Physical.",2,"Advanced","No"
55919054,"Jessica Santana","cperez@example.net",21,"Big City",295252,"Skilled Employee/official","Lenovo",552.8287297965127,"Daily","Entertainment","Thus.",5,"Expert","No"
13880903,"Lisa Lyons","marywilliams@example.org",41,"Midsize-City",44709,"Management/self-employed/highly qualified employee/officer","Dell",794.9507443926607,"Daily","Entertainment","Scientist just.",4,"Intermediate","No"
49610588,"Hannah Smith","pspencer@example.net",59,"Small City",43574,"Skilled Employee/official","Dell",722.2063139744882,"Weekly","Entertainment","Sister fire.",2,"Intermediate","No"
14836128,"Mary Donaldson","amartinez@example.com",47,"Big City",264055,"Skilled Employee/official","Apple",1023.6551077446844,"Rarely","Entertainment","Plan.",1,"Advanced","No"
62752565,"Heidi Gordon","jeffreygraves@example.org",67,"Small City",37448,"Skilled Employee/official","Lenovo",649.2554760910714,"Weekly","Work","Attention.",5,"Beginner","No"
58276581,"Evan Crawford","ajordan@example.com",21,"Small City",41116,"Unemployed/Unskilled","Acer",1057.929580651441,"Weekly","Work","Show how.",4,"Beginner","No"
37402581,"Jonathan Clayton","kendrawebb@example.net",22,"Big City",221562,"Unemployed/Unskilled","Lenovo",1728.8476932950807,"Weekly","Work","Already event.",3,"Expert","Yes"
66124621,"David Gardner","jennifer91@example.com",29,"Big City",55950,"Unemployed/Unskilled","Acer",910.7651857254449,"Weekly","Gaming","Hospital name.",1,"Advanced","No"
26073426,"Gerald Price","omullins@example.net",50,"Small City",40535,"Management/self-employed/highly qualified employee/officer","Lenovo",1319.8080571241428,"Weekly","Gaming","Hotel deal.",5,"Beginner","No"
33374655,"Kelly Coleman","sarahritter@example.com",20,"Big City",159362,"Unemployed/Unskilled","Dell",1750.5662791181676,"Rarely","Gaming","Officer.",3,"Advanced","Yes"
54727459,"Theodore Rodgers","vvaldez@example.com",20,"Big City",174432,"Skilled Employee/official","Asus",580.2430737067147,"Weekly","Work","In number.",2,"Advanced","No"
52629500,"Katelyn Johnson","danielle95@example.net",48,"Small City",35911,"Management/self-employed/highly qualified employee/officer","Asus",399.0299006660673,"Rarely","Gaming","Remember expert.",1,"Beginner","No"
70229095,"Justin Valdez","snydermary@example.org",30,"Midsize-City",64481,"Management/self-employed/highly qualified employee/officer","Lenovo",683.9202757843933,"Daily","Work","Go amount.",4,"Advanced","No"
38936226,"Mrs. Tiffany Porter MD","dustin46@example.org",45,"Big City",64873,"Management/self-employed/highly qualified employee/officer","HP",1120.5787223890911,"Weekly","Work","Trouble.",3,"Advanced","Yes"
62734566,"Sarah Berry","frank27@example.net",32,"Big City",169107,"Skilled Employee/official","Asus",650.5655062796493,"Weekly","Entertainment","Where recognize.",4,"Expert","No"
44439717,"Chad Thomas","jclark@example.net",62,"Small City",35956,"Management/self-employed/highly qualified employee/officer","Lenovo",1893.9334820736979,"Rarely","Gaming","Than camera.",2,"Beginner","Yes"
14107652,"Brian Bradley","howardrobert@example.org",31,"Midsize-City",40227,"Unemployed/Unskilled","HP",1686.7771224510636,"Daily","Entertainment","Party pay.",3,"Beginner","Yes"
34232807,"Andrea Burns","rodney63@example.net",62,"Big City",135701,"Management/self-employed/highly qualified employee/officer","Apple",526.1174858253788,"Rarely","Entertainment","Network.",3,"Advanced","Yes"
61078668,"Julie Brown","marthabentley@example.net",45,"Midsize-City",58637,"Skilled Employee/official","Asus",1607.9173160803145,"Weekly","Entertainment","Scene.",2,"Intermediate","No"
75351472,"Grant Parker","xlee@example.org",57,"Big City",173485,"Unemployed/Unskilled","Dell",1105.3272105205333,"Weekly","Gaming","Social.",1,"Expert","No"
15699605,"Emily Mccarthy","xthomas@example.net",18,"Big City",66057,"Unemployed/Unskilled","Asus",952.8376533961434,"Daily","Entertainment","Nothing.",2,"Intermediate","No"
76529364,"Donna Johnson MD","kstewart@example.com",23,"Big City",172874,"Unemployed/Unskilled","HP",574.7256149618192,"Daily","Work","Develop.",1,"Advanced","Yes"
93614787,"Kaylee Rogers","patrick11@example.com",48,"Big City",131762,"Management/self-employed/highly qualified employee/officer","Dell",1026.2409152479936,"Weekly","Work","Exactly court.",4,"Expert","No"
81841739,"April Reese","rhouse@example.com",35,"Midsize-City",50092,"Unemployed/Unskilled","HP",909.806008185546,"Rarely","Gaming","Security born.",2,"Advanced","No"
56368363,"Monique Hernandez","smithjames@example.net",70,"Midsize-City",49998,"Management/self-employed/highly qualified employee/officer","Asus",1054.1680004142027,"Weekly","Work","Family head.",2,"Beginner","No"
61504071,"John Cole","thomasdawn@example.net",61,"Midsize-City",35977,"Unemployed/Unskilled","Asus",1080.6865876978177,"Rarely","Gaming","Anything hand.",5,"Intermediate","No"
84862914,"Paula Blair","ahall@example.net",27,"Midsize-City",76157,"Management/self-employed/highly qualified employee/officer","HP",884.1981900492276,"Weekly","Work","Yard discuss.",1,"Advanced","Yes"
99597591,"Luis James","jessica29@example.org",49,"Small City",40653,"Skilled Employee/official","Dell",758.1826056018817,"Weekly","Entertainment","Success national.",4,"Beginner","No"
73827076,"Jose Cardenas","brooksalexandra@example.com",33,"Midsize-City",54072,"Skilled Employee/official","Apple",1289.4941306684402,"Weekly","Work","Least.",2,"Advanced","No"
49100940,"Amy Kramer","joshua49@example.com",66,"Midsize-City",41479,"Unemployed/Unskilled","Acer",343.4622779332641,"Rarely","Gaming","Myself.",5,"Beginner","No"
81986222,"Olivia Rhodes","kroy@example.net",48,"Midsize-City",59151,"Management/self-employed/highly qualified employee/officer","Dell",1890.3596286125671,"Rarely","Entertainment","Tell especially.",4,"Advanced","No"
25382981,"Alan Lowe","qsmith@example.net",39,"Big City",231138,"Skilled Employee/official","Dell",1087.3959585937891,"Weekly","Entertainment","Others.",5,"Expert","No"
42758329,"Michael Morgan","hillbrian@example.net",65,"Midsize-City",57808,"Unemployed/Unskilled","Lenovo",571.5981162709029,"Rarely","Entertainment","Right table.",4,"Intermediate","No"
95433179,"Tim Wilson","sheltonkristen@example.com",53,"Midsize-City",35017,"Unemployed/Unskilled","HP",464.9742189625099,"Daily","Work","White.",4,"Beginner","No"
70791505,"John Wood","ygilbert@example.net",22,"Big City",107153,"Unemployed/Unskilled","Lenovo",1848.5499641909312,"Weekly","Entertainment","Father.",5,"Expert","No"
11007643,"Michael Smith","gardnermatthew@example.net",32,"Small City",36792,"Skilled Employee/official","Asus",1315.393282378335,"Weekly","Entertainment","Suffer.",4,"Beginner","No"
74428631,"Andrew Howard","sarah51@example.org",35,"Big City",183249,"Unemployed/Unskilled","Dell",318.19092668719435,"Weekly","Entertainment","Condition.",2,"Expert","Yes"
25864799,"Colin Nguyen","john21@example.com",61,"Midsize-City",53031,"Skilled Employee/official","Acer",1869.2104426803792,"Weekly","Entertainment","Feel whose.",4,"Intermediate","No"
72868739,"Jeremy Walker","wrightruben@example.net",51,"Big City",102583,"Management/self-employed/highly qualified employee/officer","Dell",712.4112219914647,"Weekly","Work","Mission section.",2,"Advanced","No"
28137256,"Dominic Alexander","randall77@example.org",55,"Big City",65762,"Management/self-employed/highly qualified employee/officer","Dell",350.72696036796924,"Weekly","Work","Red large.",2,"Advanced","Yes"
99090864,"Whitney Perez","herrerachristopher@example.org",37,"Midsize-City",35030,"Unemployed/Unskilled","Apple",1060.5658284639985,"Rarely","Gaming","Education prevent.",3,"Intermediate","Yes"
32390669,"Melissa Carrillo","stevenparsons@example.org",19,"Midsize-City",36130,"Unemployed/Unskilled","Acer",1719.8564944054272,"Weekly","Work","Significant military.",2,"Beginner","Yes"
30613386,"Sandra Ramirez","bcontreras@example.org",54,"Big City",182276,"Skilled Employee/official","Dell",529.3983365938383,"Weekly","Gaming","Four guess.",5,"Advanced","No"
84068760,"Paul Parker","bradfordjeremiah@example.net",30,"Small City",42769,"Skilled Employee/official","Apple",345.99863076988083,"Weekly","Entertainment","High.",2,"Intermediate","No"
14092940,"William Smith","fhowe@example.com",67,"Big City",56741,"Skilled Employee/official","Dell",1109.7744450274413,"Daily","Work","Good too.",3,"Intermediate","Yes"
98471270,"Allen Ortiz","victoria63@example.org",64,"Small City",37684,"Unemployed/Unskilled","Apple",653.2775485252162,"Rarely","Gaming","College.",3,"Beginner","Yes"
89533001,"John Jordan","charles01@example.net",47,"Big City",164557,"Management/self-employed/highly qualified employee/officer","Acer",1853.8003685321762,"Rarely","Entertainment","Capital difficult.",5,"Advanced","No"
18436935,"Amanda Chan","kimberlychang@example.net",42,"Small City",42034,"Skilled Employee/official","Apple",706.3159747511668,"Daily","Work","While nor.",4,"Intermediate","No"
71652835,"Tamara Bell","eric46@example.org",27,"Small City",41888,"Skilled Employee/official","HP",1715.9333530939525,"Daily","Work","Present stock.",1,"Beginner","Yes"
33129415,"Dean Porter","jessica14@example.net",20,"Midsize-City",36210,"Unemployed/Unskilled","Apple",1245.3442094633642,"Daily","Entertainment","Both.",4,"Intermediate","No"
17879325,"Samantha Weaver","perkinsmelinda@example.com",19,"Midsize-City",41619,"Management/self-employed/highly qualified employee/officer","Acer",796.6124711039699,"Weekly","Work","Make.",5,"Beginner","No"
10495868,"Victor Scott","karen20@example.org",23,"Small City",36938,"Unemployed/Unskilled","Dell",1646.4659183552324,"Daily","Work","Stuff eight.",1,"Intermediate","No"
69592549,"Maria Santiago","nicholas69@example.net",53,"Big City",69079,"Management/self-employed/highly qualified employee/officer","Lenovo",1983.328555539925,"Weekly","Work","Late several.",3,"Intermediate","No"
82581403,"Molly Castillo","lorraineglover@example.com",60,"Midsize-City",39295,"Unemployed/Unskilled","Dell",1287.1527443745285,"Rarely","Gaming","Tell international.",3,"Intermediate","Yes"
73057523,"Kyle Hawkins","mitchell79@example.com",62,"Big City",232972,"Unemployed/Unskilled","Apple",927.0849767875221,"Rarely","Gaming","Law attention.",5,"Advanced","No"
